seed,scenario,policy,day,sku,opening_kg,received_kg,requested_kg,sold_kg,unfilled_kg,recorded_unfilled_kg,expired_kg,closing_kg,ordered_kg,forecast_kg,revenue_kes,gross_margin_kes,waste_cost_kes,holding_cost_kes
0,base,sales_only,70,SAUSAGE-C,53,35,13,13,0,0,0,75,12,21.75,5850,1820,0,60.0
0,base,sales_only,71,SAUSAGE-C,75,12,17,17,0,0,0,70,17,21.75,7650,2380,0,56.0
0,base,sales_only,72,SAUSAGE-C,70,0,8,8,0,0,0,62,5,20.857143,3600,1120,0,49.6
0,base,sales_only,73,SAUSAGE-C,62,5,19,19,0,0,0,48,17,20.357143,8550,2660,0,38.400000000000006
0,base,sales_only,74,SAUSAGE-C,48,34,30,30,0,0,0,52,28,19.821429,13500,4200,0,41.6
0,base,sales_only,75,SAUSAGE-C,52,28,13,13,0,0,0,67,11,19.464286,5850,1820,0,53.6
0,base,sales_only,76,SAUSAGE-C,67,11,10,10,0,0,0,68,9,19.142857,4500,1400,0,54.400000000000006
0,base,sales_only,77,SAUSAGE-C,68,9,18,18,0,0,0,59,17,18.785714,8100,2520,0,47.2
0,base,sales_only,78,SAUSAGE-C,59,17,18,18,0,0,0,58,17,18.642857,8100,2520,0,46.400000000000006
0,base,sales_only,79,SAUSAGE-C,58,17,13,13,0,0,0,62,12,18.428571,5850,1820,0,49.6
0,base,sales_only,80,SAUSAGE-C,62,12,15,15,0,0,0,59,15,18.357143,6750,2100,0,47.2
0,base,sales_only,81,SAUSAGE-C,59,15,19,19,0,0,0,55,17,17.785714,8550,2660,0,44.0
0,base,sales_only,82,SAUSAGE-C,55,17,23,23,0,0,0,49,21,17.285714,10350,3220,0,39.2
0,base,sales_only,83,SAUSAGE-C,49,21,22,22,0,0,0,48,23,17.571429,9900,3080,0,38.400000000000006
0,base,sales_only,84,SAUSAGE-C,48,23,24,24,0,0,0,47,25,17.892857,10800,3360,0,37.6
0,base,sales_only,85,SAUSAGE-C,47,0,27,27,0,0,0,20,28,18.107143,12150,3780,0,16.0
0,base,sales_only,86,SAUSAGE-C,20,28,18,18,0,0,0,30,18,18.071429,8100,2520,0,24.0
0,base,sales_only,87,SAUSAGE-C,30,43,21,21,0,0,0,52,22,18.5,9450,2940,0,41.6
0,base,sales_only,88,SAUSAGE-C,52,22,14,14,0,0,0,60,14,18.357143,6300,1960,0,48.0
0,base,sales_only,89,SAUSAGE-C,60,14,19,19,0,0,0,55,18,18.25,8550,2660,0,44.0
0,base,sales_only,90,SAUSAGE-C,55,18,27,27,0,0,0,46,30,18.821429,12150,3780,0,36.800000000000004
0,base,sales_only,91,SAUSAGE-C,46,0,18,18,0,0,0,28,18,18.928571,8100,2520,0,22.400000000000002
0,base,sales_only,92,SAUSAGE-C,28,18,11,11,0,0,0,35,9,18.5,4950,1540,0,28.0
0,base,sales_only,93,SAUSAGE-C,35,39,24,24,0,0,0,50,26,18.928571,10800,3360,0,40.0
0,base,sales_only,94,SAUSAGE-C,50,26,37,37,0,0,0,39,38,19.071429,16650,5180,0,31.200000000000003
0,base,sales_only,95,SAUSAGE-C,39,38,45,45,0,0,0,32,48,19.892857,20250,6300,0,25.6
0,base,sales_only,96,SAUSAGE-C,32,48,22,22,0,0,0,58,22,19.892857,9900,3080,0,46.400000000000006
0,base,sales_only,97,SAUSAGE-C,58,22,11,11,0,0,0,69,11,19.857143,4950,1540,0,55.2
0,base,sales_only,98,SAUSAGE-C,69,11,17,17,0,0,0,63,17,20,7650,2380,0,50.400000000000006
0,base,sales_only,99,SAUSAGE-C,63,0,23,23,0,0,0,40,24,20.214286,10350,3220,0,32.0
0,base,sales_only,100,SAUSAGE-C,40,24,39,39,0,0,0,25,44,21.321429,17550,5460,0,20.0
0,base,sales_only,101,SAUSAGE-C,25,61,21,21,0,0,0,65,21,21.392857,9450,2940,0,52.0
0,base,sales_only,102,SAUSAGE-C,65,21,18,18,0,0,0,68,16,20.964286,8100,2520,0,54.400000000000006
0,base,sales_only,103,SAUSAGE-C,68,16,17,17,0,0,0,67,18,21.107143,7650,2380,0,53.6
0,base,sales_only,104,SAUSAGE-C,67,18,26,26,0,0,0,59,28,21.678571,11700,3640,0,47.2
0,base,sales_only,105,SAUSAGE-C,59,28,14,14,0,0,0,73,14,21.535714,6300,1960,0,58.400000000000006
0,base,sales_only,106,SAUSAGE-C,73,14,15,15,0,0,0,72,14,21.428571,6750,2100,0,57.6
0,base,sales_only,107,SAUSAGE-C,72,14,18,18,0,0,0,68,19,21.607143,8100,2520,0,54.400000000000006
0,base,sales_only,108,SAUSAGE-C,68,19,18,18,0,0,0,69,18,21.714286,8100,2520,0,55.2
0,base,sales_only,109,SAUSAGE-C,69,18,47,47,0,0,0,40,51,22.714286,21150,6580,0,32.0
0,base,sales_only,110,SAUSAGE-C,40,51,20,20,0,0,0,71,20,22.607143,9000,2800,0,56.800000000000004
0,base,sales_only,111,SAUSAGE-C,71,20,26,26,0,0,0,65,26,22.75,11700,3640,0,52.0
0,base,sales_only,112,SAUSAGE-C,65,26,23,23,0,0,0,68,23,22.714286,10350,3220,0,54.400000000000006
0,base,sales_only,113,SAUSAGE-C,68,23,16,16,0,0,0,75,15,22.321429,7200,2240,0,60.0
0,base,sales_only,114,SAUSAGE-C,75,15,19,19,0,0,0,71,19,22.357143,8550,2660,0,56.800000000000004
0,base,sales_only,115,SAUSAGE-C,71,19,10,10,0,0,0,80,8,21.964286,4500,1400,0,64.0
0,base,sales_only,116,SAUSAGE-C,80,8,26,26,0,0,0,62,28,22.392857,11700,3640,0,49.6
0,base,sales_only,117,SAUSAGE-C,62,28,19,19,0,0,0,71,19,22.392857,8550,2660,0,56.800000000000004
0,base,sales_only,118,SAUSAGE-C,71,19,13,13,0,0,0,77,11,21.892857,5850,1820,0,61.6
0,base,sales_only,119,SAUSAGE-C,77,11,10,10,0,0,0,78,9,21.607143,4500,1400,0,62.400000000000006
0,base,sales_only,120,SAUSAGE-C,78,9,26,26,0,0,0,61,28,22.142857,11700,3640,0,48.800000000000004
0,base,sales_only,121,SAUSAGE-C,61,28,23,23,0,0,0,66,23,22.107143,10350,3220,0,52.800000000000004
0,base,sales_only,122,SAUSAGE-C,66,23,23,23,0,0,0,66,21,21.607143,10350,3220,0,52.800000000000004
0,base,sales_only,123,SAUSAGE-C,66,21,31,31,0,0,0,56,29,21.107143,13950,4340,0,44.800000000000004
0,base,sales_only,124,SAUSAGE-C,56,29,26,26,0,0,0,59,26,21.25,11700,3640,0,47.2
0,base,sales_only,125,SAUSAGE-C,59,26,22,22,0,0,0,63,24,21.642857,9900,3080,0,50.400000000000006
0,base,sales_only,126,SAUSAGE-C,63,24,10,10,0,0,0,77,9,21.392857,4500,1400,0,61.6
0,base,sales_only,127,SAUSAGE-C,77,9,26,26,0,0,0,60,26,21.5,11700,3640,0,48.0
0,base,sales_only,128,SAUSAGE-C,60,26,44,44,0,0,0,42,45,21.678571,19800,6160,0,33.6
0,base,sales_only,129,SAUSAGE-C,42,45,37,37,0,0,0,50,39,22.25,16650,5180,0,40.0
0,base,sales_only,130,SAUSAGE-C,50,39,25,25,0,0,0,64,26,22.5,11250,3500,0,51.2
0,base,sales_only,131,SAUSAGE-C,64,26,19,19,0,0,0,71,20,22.571429,8550,2660,0,56.800000000000004
0,base,sales_only,132,SAUSAGE-C,71,20,42,42,0,0,0,49,44,23.142857,18900,5880,0,39.2
0,base,sales_only,133,SAUSAGE-C,49,44,24,24,0,0,0,69,25,23.5,10800,3360,0,55.2
0,base,sales_only,134,SAUSAGE-C,69,25,16,16,0,0,0,78,17,23.535714,7200,2240,0,62.400000000000006
0,base,sales_only,135,SAUSAGE-C,78,17,23,23,0,0,0,72,23,23.714286,10350,3220,0,57.6
0,base,sales_only,136,SAUSAGE-C,72,23,28,28,0,0,0,67,30,24.071429,12600,3920,0,53.6
0,base,sales_only,137,SAUSAGE-C,67,30,33,33,0,0,0,64,31,23.571429,14850,4620,0,51.2
0,base,sales_only,138,SAUSAGE-C,64,0,36,36,0,0,0,28,38,24.142857,16200,5040,0,22.400000000000002
0,base,sales_only,139,SAUSAGE-C,28,38,25,25,0,0,0,41,25,24.107143,11250,3500,0,32.800000000000004
0,base,sales_only,140,SAUSAGE-C,41,56,18,18,0,0,0,79,17,23.928571,8100,2520,0,63.2
0,base,sales_only,141,SAUSAGE-C,79,17,28,28,0,0,0,68,30,24.357143,12600,3920,0,54.400000000000006
0,base,sales_only,142,SAUSAGE-C,68,0,27,27,0,0,0,41,28,24.642857,12150,3780,0,32.800000000000004
0,base,sales_only,143,SAUSAGE-C,41,28,18,18,0,0,0,51,19,24.928571,8100,2520,0,40.800000000000004
0,base,sales_only,144,SAUSAGE-C,51,49,27,27,0,0,0,73,27,24.964286,12150,3780,0,58.400000000000006
0,base,sales_only,145,SAUSAGE-C,73,27,28,28,0,0,0,72,30,25.285714,12600,3920,0,57.6
0,base,sales_only,146,SAUSAGE-C,72,30,9,9,0,0,0,93,8,25.142857,4050,1260,0,74.4
0,base,sales_only,147,SAUSAGE-C,93,8,19,19,0,0,0,82,20,25.464286,8550,2660,0,65.60000000000001
0,base,sales_only,148,SAUSAGE-C,82,20,9,9,0,0,0,93,7,24.857143,4050,1260,0,74.4
0,base,sales_only,149,SAUSAGE-C,93,7,22,22,0,0,0,78,22,24.821429,9900,3080,0,62.400000000000006
0,base,sales_only,150,SAUSAGE-C,78,22,18,18,0,0,0,82,17,24.642857,8100,2520,0,65.60000000000001
0,base,sales_only,151,SAUSAGE-C,82,17,34,34,0,0,0,65,34,24.75,15300,4760,0,52.0
0,base,sales_only,152,SAUSAGE-C,65,34,35,35,0,0,0,64,37,25.071429,15750,4900,0,51.2
0,base,sales_only,153,SAUSAGE-C,64,37,13,13,0,0,0,88,11,24.75,5850,1820,0,70.4
0,base,sales_only,154,SAUSAGE-C,88,11,13,13,0,0,0,86,14,24.857143,5850,1820,0,68.8
0,base,sales_only,155,SAUSAGE-C,86,14,33,33,0,0,0,67,34,25.107143,14850,4620,0,53.6
0,base,sales_only,156,SAUSAGE-C,67,34,18,18,0,0,0,83,14,24.178571,8100,2520,0,66.4
0,base,sales_only,157,SAUSAGE-C,83,14,26,26,0,0,0,71,25,23.785714,11700,3640,0,56.800000000000004
0,base,sales_only,158,SAUSAGE-C,71,25,39,39,0,0,0,57,41,24.285714,17550,5460,0,45.6
0,base,sales_only,159,SAUSAGE-C,57,41,25,25,0,0,0,73,25,24.5,11250,3500,0,58.400000000000006
0,base,sales_only,160,SAUSAGE-C,73,25,28,28,0,0,0,70,26,24,12600,3920,0,56.0
0,base,sales_only,161,SAUSAGE-C,70,26,30,30,0,0,0,66,31,24.214286,13500,4200,0,52.800000000000004
0,base,sales_only,162,SAUSAGE-C,66,31,28,28,0,0,0,69,30,24.642857,12600,3920,0,55.2
0,base,sales_only,163,SAUSAGE-C,69,30,34,34,0,0,0,65,36,25.035714,15300,4760,0,52.0
0,base,sales_only,164,SAUSAGE-C,65,36,18,18,0,0,0,83,16,24.678571,8100,2520,0,66.4
0,base,sales_only,165,SAUSAGE-C,83,16,14,14,0,0,0,85,11,24,6300,1960,0,68.0
0,base,sales_only,166,SAUSAGE-C,85,11,20,20,0,0,0,76,18,23.428571,9000,2800,0,60.800000000000004
0,base,sales_only,167,SAUSAGE-C,76,18,13,13,0,0,0,81,11,23,5850,1820,0,64.8
0,base,sales_only,168,SAUSAGE-C,81,11,12,12,0,0,0,80,12,22.785714,5400,1680,0,64.0
0,base,sales_only,169,SAUSAGE-C,80,12,14,14,0,0,0,78,12,22.285714,6300,1960,0,62.400000000000006
0,base,sales_only,170,SAUSAGE-C,78,12,38,38,0,0,0,52,39,22.678571,17100,5320,0,41.6
0,base,sales_only,171,SAUSAGE-C,52,0,18,18,0,0,0,34,18,22.678571,8100,2520,0,27.200000000000003
0,base,sales_only,172,SAUSAGE-C,34,18,18,18,0,0,0,34,17,22.357143,8100,2520,0,27.200000000000003
0,base,sales_only,173,SAUSAGE-C,34,39,19,19,0,0,0,54,18,22.035714,8550,2660,0,43.2
0,base,sales_only,174,SAUSAGE-C,54,0,15,15,0,0,0,39,15,22.25,6750,2100,0,31.200000000000003
0,base,sales_only,175,SAUSAGE-C,39,32,18,18,0,0,0,53,18,22.214286,8100,2520,0,42.400000000000006
0,base,sales_only,176,SAUSAGE-C,53,36,16,16,0,0,0,73,17,22.464286,7200,2240,0,58.400000000000006
0,base,sales_only,177,SAUSAGE-C,73,17,22,22,0,0,0,68,22,22.464286,9900,3080,0,54.400000000000006
0,base,sales_only,178,SAUSAGE-C,68,22,35,35,0,0,0,55,38,23.071429,15750,4900,0,44.0
0,base,sales_only,179,SAUSAGE-C,55,0,63,55,8,0,0,0,58,23.821429,24750,7700,0,0.0
0,base,sales_only,180,SAUSAGE-C,0,58,25,25,0,0,0,33,23,23.464286,11250,3500,0,26.400000000000002
0,base,sales_only,181,SAUSAGE-C,33,61,22,22,0,0,0,72,24,23.785714,9900,3080,0,57.6
0,base,sales_only,182,SAUSAGE-C,72,24,9,9,0,0,0,87,8,23.642857,4050,1260,0,69.60000000000001
0,base,sales_only,183,SAUSAGE-C,87,8,14,14,0,0,0,81,11,22.964286,6300,1960,0,64.8
0,base,sales_only,184,SAUSAGE-C,81,0,44,44,0,0,0,37,48,23.892857,19800,6160,0,29.6
0,base,sales_only,185,SAUSAGE-C,37,48,17,17,0,0,0,68,16,23.571429,7650,2380,0,54.400000000000006
0,base,sales_only,186,SAUSAGE-C,68,27,31,31,0,0,0,64,30,23.285714,13950,4340,0,51.2
0,base,sales_only,187,SAUSAGE-C,64,30,47,47,0,0,0,47,50,24.071429,21150,6580,0,37.6
0,base,sales_only,188,SAUSAGE-C,47,50,16,16,0,0,0,81,14,23.642857,7200,2240,0,64.8
0,base,sales_only,189,SAUSAGE-C,81,14,23,23,0,0,0,72,22,23.392857,10350,3220,0,57.6
0,base,sales_only,190,SAUSAGE-C,72,22,17,17,0,0,0,77,15,23,7650,2380,0,61.6
0,base,sales_only,191,SAUSAGE-C,77,15,18,18,0,0,0,74,16,22.428571,8100,2520,0,59.2
0,base,sales_only,192,SAUSAGE-C,74,16,9,9,0,0,0,81,8,22.107143,4050,1260,0,64.8
0,base,sales_only,193,SAUSAGE-C,81,8,28,28,0,0,0,61,30,22.607143,12600,3920,0,48.800000000000004
0,base,sales_only,194,SAUSAGE-C,61,30,61,61,0,0,0,30,67,24.071429,27450,8540,0,24.0
0,base,sales_only,195,SAUSAGE-C,30,67,31,31,0,0,0,66,33,24.714286,13950,4340,0,52.800000000000004
0,base,sales_only,196,SAUSAGE-C,66,33,33,33,0,0,0,66,36,25.464286,14850,4620,0,52.800000000000004
0,base,sales_only,197,SAUSAGE-C,66,36,26,26,0,0,0,76,28,25.892857,11700,3640,0,60.800000000000004
0,base,sales_only,198,SAUSAGE-C,76,28,20,20,0,0,0,84,17,25.25,9000,2800,0,67.2
0,base,sales_only,199,SAUSAGE-C,84,0,37,37,0,0,0,47,40,25.928571,16650,5180,0,37.6
0,base,sales_only,200,SAUSAGE-C,47,0,37,37,0,0,0,10,40,26.607143,16650,5180,0,8.0
0,base,sales_only,201,SAUSAGE-C,10,57,36,36,0,0,0,31,38,27.214286,16200,5040,0,24.8
0,base,sales_only,202,SAUSAGE-C,31,78,12,12,0,0,0,97,12,27.107143,5400,1680,0,77.60000000000001
0,base,sales_only,203,SAUSAGE-C,97,12,17,17,0,0,0,92,17,27.071429,7650,2380,0,73.60000000000001
0,base,sales_only,204,SAUSAGE-C,92,0,27,27,0,0,0,65,28,27.464286,12150,3780,0,52.0
0,base,sales_only,205,SAUSAGE-C,65,0,80,65,15,0,0,0,71,29,29250,9100,0,0.0
0,base,sales_only,206,SAUSAGE-C,0,88,16,16,0,0,0,72,14,28.321429,7200,2240,0,57.6
0,base,sales_only,207,SAUSAGE-C,72,42,33,33,0,0,0,81,30,27.535714,14850,4620,0,64.8
0,base,sales_only,208,SAUSAGE-C,81,30,17,17,0,0,0,94,15,27.25,7650,2380,0,75.2
0,base,sales_only,209,SAUSAGE-C,94,15,16,16,0,0,0,93,16,27.035714,7200,2240,0,74.4
0,base,sales_only,210,SAUSAGE-C,93,16,17,17,0,0,0,92,18,27.321429,7650,2380,0,73.60000000000001
0,base,sales_only,211,SAUSAGE-C,92,18,22,22,0,0,0,88,23,27.607143,9900,3080,0,70.4
0,base,sales_only,212,SAUSAGE-C,88,23,43,43,0,0,0,68,43,27.571429,19350,6020,0,54.400000000000006
0,base,sales_only,213,SAUSAGE-C,68,43,37,37,0,0,0,74,40,28.285714,16650,5180,0,59.2
0,base,sales_only,214,SAUSAGE-C,74,40,50,50,0,0,0,64,52,28.964286,22500,7000,0,51.2
0,base,sales_only,215,SAUSAGE-C,64,52,26,26,0,0,0,90,23,28.214286,11700,3640,0,72.0
0,base,sales_only,216,SAUSAGE-C,90,23,18,18,0,0,0,95,19,28.285714,8100,2520,0,76.0
0,base,sales_only,217,SAUSAGE-C,95,19,16,16,0,0,0,98,15,28.035714,7200,2240,0,78.4
0,base,sales_only,218,SAUSAGE-C,98,15,23,23,0,0,0,90,23,28.25,10350,3220,0,72.0
0,base,sales_only,219,SAUSAGE-C,90,23,20,20,0,0,0,93,21,28.321429,9000,2800,0,74.4
0,base,sales_only,220,SAUSAGE-C,93,0,24,24,0,0,0,69,26,28.857143,10800,3360,0,55.2
0,base,sales_only,221,SAUSAGE-C,69,26,33,33,0,0,0,62,34,29.035714,14850,4620,0,49.6
0,base,sales_only,222,SAUSAGE-C,62,55,18,18,0,0,0,99,11,27.5,8100,2520,0,79.2
0,base,sales_only,223,SAUSAGE-C,99,11,34,34,0,0,0,76,35,27.607143,15300,4760,0,60.800000000000004
0,base,sales_only,224,SAUSAGE-C,76,0,13,13,0,0,0,63,10,26.892857,5850,1820,0,50.400000000000006
0,base,sales_only,225,SAUSAGE-C,63,10,22,22,0,0,0,51,21,26.75,9900,3080,0,40.800000000000004
0,base,sales_only,226,SAUSAGE-C,51,56,13,13,0,0,0,94,12,26.5,5850,1820,0,75.2
0,base,sales_only,227,SAUSAGE-C,94,12,51,51,0,0,0,55,53,27,22950,7140,0,44.0
0,base,sales_only,228,SAUSAGE-C,55,53,16,16,0,0,0,92,13,26.25,7200,2240,0,73.60000000000001
0,base,sales_only,229,SAUSAGE-C,92,13,49,49,0,0,0,56,51,26.714286,22050,6860,0,44.800000000000004
0,base,sales_only,230,SAUSAGE-C,56,0,19,19,0,0,0,37,20,26.964286,8550,2660,0,29.6
0,base,sales_only,231,SAUSAGE-C,37,20,23,23,0,0,0,34,24,27.178571,10350,3220,0,27.200000000000003
0,base,sales_only,232,SAUSAGE-C,34,51,26,26,0,0,0,59,26,27.142857,11700,3640,0,47.2
0,base,sales_only,233,SAUSAGE-C,59,26,18,18,0,0,0,67,11,25.464286,8100,2520,0,53.6
0,base,sales_only,234,SAUSAGE-C,67,35,39,39,0,0,0,63,43,26.285714,17550,5460,0,50.400000000000006
0,base,sales_only,235,SAUSAGE-C,63,43,28,28,0,0,0,78,27,26.107143,12600,3920,0,62.400000000000006
0,base,sales_only,236,SAUSAGE-C,78,27,25,25,0,0,0,80,26,26.392857,11250,3500,0,64.0
0,base,sales_only,237,SAUSAGE-C,80,26,10,10,0,0,0,96,9,26.178571,4500,1400,0,76.80000000000001
0,base,sales_only,238,SAUSAGE-C,96,9,16,16,0,0,0,89,16,26.142857,7200,2240,0,71.2
0,base,sales_only,239,SAUSAGE-C,89,16,23,23,0,0,0,82,23,26.178571,10350,3220,0,65.60000000000001
0,base,sales_only,0,SPECIAL-D,24,0,11,11,0,0,0,13,31,11,7920,1760,0,10.4
0,base,sales_only,1,SPECIAL-D,13,31,4,4,0,0,0,40,0,7.5,2880,640,0,32.0
0,base,sales_only,2,SPECIAL-D,40,0,9,9,0,0,0,31,1,8,6480,1440,0,24.8
0,base,sales_only,3,SPECIAL-D,31,1,11,11,0,0,0,21,14,8.75,7920,1760,0,16.8
0,base,sales_only,4,SPECIAL-D,21,14,10,10,0,0,0,25,11,9,7200,1600,0,20.0
0,base,sales_only,5,SPECIAL-D,25,11,13,13,0,0,10,13,26,9.666667,9360,2080,5600,10.4
0,base,sales_only,6,SPECIAL-D,13,26,5,5,0,0,0,34,2,9,3600,800,0,27.200000000000003
0,base,sales_only,7,SPECIAL-D,34,2,14,14,0,0,0,22,17,9.625,10080,2240,0,17.6
0,base,sales_only,8,SPECIAL-D,22,17,10,10,0,0,0,29,10,9.666667,7200,1600,0,23.200000000000003
0,base,sales_only,9,SPECIAL-D,29,0,13,13,0,0,0,16,14,10,9360,2080,0,12.8
0,base,sales_only,10,SPECIAL-D,16,14,5,5,0,0,0,25,4,9.545455,3600,800,0,20.0
0,base,sales_only,11,SPECIAL-D,25,14,8,8,0,0,0,31,7,9.416667,5760,1280,0,24.8
0,base,sales_only,12,SPECIAL-D,31,7,14,14,0,0,3,21,19,9.769231,10080,2240,1680,16.8
0,base,sales_only,13,SPECIAL-D,21,19,8,8,0,0,0,32,7,9.642857,5760,1280,0,25.6
0,base,sales_only,14,SPECIAL-D,32,7,9,9,0,0,0,30,9,9.6,6480,1440,0,24.0
0,base,sales_only,15,SPECIAL-D,30,9,4,4,0,0,0,35,2,9.25,2880,640,0,28.0
0,base,sales_only,16,SPECIAL-D,35,2,6,6,0,0,0,31,6,9.058824,4320,960,0,24.8
0,base,sales_only,17,SPECIAL-D,31,6,8,8,0,0,13,16,20,9,5760,1280,7280,12.8
0,base,sales_only,18,SPECIAL-D,16,20,7,7,0,0,0,29,7,8.894737,5040,1120,0,23.200000000000003
0,base,sales_only,19,SPECIAL-D,29,7,9,9,0,0,1,26,10,8.9,6480,1440,560,20.8
0,base,sales_only,20,SPECIAL-D,26,10,8,8,0,0,0,28,8,8.857143,5760,1280,0,22.400000000000002
0,base,sales_only,21,SPECIAL-D,28,8,5,5,0,0,0,31,4,8.681818,3600,800,0,24.8
0,base,sales_only,22,SPECIAL-D,31,4,5,5,0,0,6,24,11,8.521739,3600,800,3360,19.200000000000003
0,base,sales_only,23,SPECIAL-D,24,11,8,8,0,0,2,25,9,8.5,5760,1280,1120,20.0
0,base,sales_only,24,SPECIAL-D,25,0,9,9,0,0,2,14,12,8.52,6480,1440,1120,11.200000000000001
0,base,sales_only,25,SPECIAL-D,14,0,10,10,0,0,0,4,10,8.576923,7200,1600,0,3.2
0,base,sales_only,26,SPECIAL-D,4,19,15,15,0,0,0,8,16,8.814815,10800,2400,0,6.4
0,base,sales_only,27,SPECIAL-D,8,28,5,5,0,0,0,31,4,8.678571,3600,800,0,24.8
0,base,sales_only,28,SPECIAL-D,31,4,5,5,0,0,0,30,4,8.464286,3600,800,0,24.0
0,base,sales_only,29,SPECIAL-D,30,4,9,9,0,0,0,25,10,8.642857,6480,1440,0,20.0
0,base,sales_only,30,SPECIAL-D,25,10,9,9,0,0,0,26,9,8.642857,6480,1440,0,20.8
0,base,sales_only,31,SPECIAL-D,26,9,6,6,0,0,8,21,13,8.464286,4320,960,4480,16.8
0,base,sales_only,32,SPECIAL-D,21,13,9,9,0,0,0,25,9,8.428571,6480,1440,0,20.0
0,base,sales_only,33,SPECIAL-D,25,0,12,12,0,0,0,13,12,8.392857,8640,1920,0,10.4
0,base,sales_only,34,SPECIAL-D,13,12,11,11,0,0,0,14,12,8.607143,7920,1760,0,11.200000000000001
0,base,sales_only,35,SPECIAL-D,14,21,5,5,0,0,0,30,4,8.285714,3600,800,0,24.0
0,base,sales_only,36,SPECIAL-D,30,4,14,14,0,0,0,20,14,8.428571,10080,2240,0,16.0
0,base,sales_only,37,SPECIAL-D,20,14,8,8,0,0,0,26,7,8.25,5760,1280,0,20.8
0,base,sales_only,38,SPECIAL-D,26,7,11,11,0,0,0,22,12,8.464286,7920,1760,0,17.6
0,base,sales_only,39,SPECIAL-D,22,12,9,9,0,0,0,25,9,8.5,6480,1440,0,20.0
0,base,sales_only,40,SPECIAL-D,25,9,7,7,0,0,0,27,6,8.25,5040,1120,0,21.6
0,base,sales_only,41,SPECIAL-D,27,6,5,5,0,0,0,28,5,8.142857,3600,800,0,22.400000000000002
0,base,sales_only,42,SPECIAL-D,28,0,7,7,0,0,1,20,8,8.071429,5040,1120,560,16.0
0,base,sales_only,43,SPECIAL-D,20,8,4,4,0,0,5,19,9,8.071429,2880,640,2800,15.200000000000001
0,base,sales_only,44,SPECIAL-D,19,5,11,11,0,0,5,8,16,8.25,7920,1760,2800,6.4
0,base,sales_only,45,SPECIAL-D,8,16,9,9,0,0,0,15,10,8.285714,6480,1440,0,12.0
0,base,sales_only,46,SPECIAL-D,15,9,9,9,0,0,0,15,9,8.357143,6480,1440,0,12.0
0,base,sales_only,47,SPECIAL-D,15,9,10,10,0,0,0,14,10,8.392857,7200,1600,0,11.200000000000001
0,base,sales_only,48,SPECIAL-D,14,20,9,9,0,0,0,25,9,8.428571,6480,1440,0,20.0
0,base,sales_only,49,SPECIAL-D,25,9,8,8,0,0,0,26,9,8.535714,5760,1280,0,20.8
0,base,sales_only,50,SPECIAL-D,26,9,7,7,0,0,0,28,7,8.607143,5040,1120,0,22.400000000000002
0,base,sales_only,51,SPECIAL-D,28,7,7,7,0,0,0,28,7,8.571429,5040,1120,0,22.400000000000002
0,base,sales_only,52,SPECIAL-D,28,7,10,10,0,0,3,22,13,8.607143,7200,1600,1680,17.6
0,base,sales_only,53,SPECIAL-D,22,13,8,8,0,0,0,27,8,8.535714,5760,1280,0,21.6
0,base,sales_only,54,SPECIAL-D,27,8,9,9,0,0,0,26,8,8.321429,6480,1440,0,20.8
0,base,sales_only,55,SPECIAL-D,26,0,9,9,0,0,0,17,9,8.464286,6480,1440,0,13.600000000000001
0,base,sales_only,56,SPECIAL-D,17,9,9,9,0,0,0,17,10,8.607143,6480,1440,0,13.600000000000001
0,base,sales_only,57,SPECIAL-D,17,18,13,13,0,0,0,22,13,8.75,9360,2080,0,17.6
0,base,sales_only,58,SPECIAL-D,22,0,5,5,0,0,0,17,5,8.607143,3600,800,0,13.600000000000001
0,base,sales_only,59,SPECIAL-D,17,5,5,5,0,0,0,17,5,8.571429,3600,800,0,13.600000000000001
0,base,sales_only,60,SPECIAL-D,17,13,11,11,0,0,0,19,11,8.642857,7920,1760,0,15.200000000000001
0,base,sales_only,61,SPECIAL-D,19,11,17,17,0,0,1,12,19,8.821429,12240,2720,560,9.600000000000001
0,base,sales_only,62,SPECIAL-D,12,24,5,5,0,0,0,31,4,8.607143,3600,800,0,24.8
0,base,sales_only,63,SPECIAL-D,31,4,6,6,0,0,0,29,6,8.642857,4320,960,0,23.200000000000003
0,base,sales_only,64,SPECIAL-D,29,6,10,10,0,0,0,25,9,8.5,7200,1600,0,20.0
0,base,sales_only,65,SPECIAL-D,25,9,6,6,0,0,0,28,6,8.428571,4320,960,0,22.400000000000002
0,base,sales_only,66,SPECIAL-D,28,6,6,6,0,0,9,19,14,8.25,4320,960,5040,15.200000000000001
0,base,sales_only,67,SPECIAL-D,19,14,6,6,0,0,0,27,6,8.142857,4320,960,0,21.6
0,base,sales_only,68,SPECIAL-D,27,6,8,8,0,0,0,25,8,8.178571,5760,1280,0,20.0
0,base,sales_only,69,SPECIAL-D,25,8,3,3,0,0,0,30,3,8.107143,2160,480,0,24.0
0,base,sales_only,70,SPECIAL-D,30,3,6,6,0,0,2,25,8,8.071429,4320,960,1120,20.0
0,base,sales_only,71,SPECIAL-D,25,8,8,8,0,0,8,17,16,8.214286,5760,1280,4480,13.600000000000001
0,base,sales_only,72,SPECIAL-D,17,16,6,6,0,0,0,27,6,8.035714,4320,960,0,21.6
0,base,sales_only,73,SPECIAL-D,27,6,5,5,0,0,0,28,4,7.892857,3600,800,0,22.400000000000002
